Benchmarks/UserServiceImpl.sk_8_32.cnf, 2.63180285199463E+19, 12588564354.253036
Benchmarks/109.sk_4_36.cnf, 889192448, 73172.41866227258
Benchmarks/ConcreteActivityService.sk_13_28.cnf, 1.12428170060444E+18, 2601879017.149806
Benchmarks/Pollard.sk_1_10.cnf, 423880182400, 1597611.1543478346
Benchmarks/80.sk_2_48.cnf, 1099511627776, 2573057.201392471
Benchmarks/V15/s526a_15_7.cnf, 8388608, 7107.13357611522
Benchmarks/V15/s832a_15_7.cnf, 3713024, 4728.391260973849
Benchmarks/V15/s1196a_15_7.cnf, 2076835840, 111828.01414248058
Benchmarks/V15/s444_15_7.cnf, 4132864, 4988.558677081885
Benchmarks/V15/s382_15_7.cnf, 12582912, 8704.425397642079
Benchmarks/V15/s298_15_7.cnf, 65536, 628.1877933087087
Benchmarks/V15/s27_15_7.cnf, 70, 20.530453742892444
Benchmarks/V15/s420_new_15_7.cnf, 8589934592, 227428.27443568705
Benchmarks/V15/s953a_15_7.cnf, 10754598109184, 8047233.826354141
Benchmarks/V15/s820a_15_7.cnf, 722944, 2086.4205741585647
Benchmarks/V15/s27_new_15_7.cnf, 48, 17.000830854769685
Benchmarks/V15/s838_15_7.cnf, 3.68934881474191E+19, 14904739393.417183
Benchmarks/V15/s1238a_15_7.cnf, 1734606848, 102199.80239769319
Benchmarks/V15/s420_15_7.cnf, 8589934592, 227428.27443568705
Benchmarks/V15/s420_new1_15_7.cnf, 8589934592, 227428.27443568705
Benchmarks/V15/s641_15_7.cnf, 1.04117997236388E+16, 250387376.99882033
Benchmarks/V15/s526_15_7.cnf, 8388608, 7107.13357611522
Benchmarks/V15/s349_15_7.cnf, 8388608, 7107.13357611522
Benchmarks/V15/s1488_15_7.cnf, 3872, 152.6923229243504
Benchmarks/V15/s713_15_7.cnf, 1.00994412477153E+16, 246602912.39600688
Benchmarks/V15/s510_15_7.cnf, 15073280, 9526.939584267076
Benchmarks/V15/s1423a_15_7.cnf, 1.10702924426709E+27, 81644902486231.19
Benchmarks/V15/s344_15_7.cnf, 8388608, 7107.13357611522
Benchmarks/doublyLinkedList.sk_8_37.cnf, 2038431744, 110789.24805009224
